6.938794594847341735e-02
1.473324917005656154e-01
1.088979286482441022e-01
3.088558470098656805e-01
3.555197082339738301e-01
3.774255388787579601e-01
4.098985364941318821e-01
4.201150231449011230e-01
2.881890868284471274e-01
1.645158273717677311e-01
4.178472904100620777e-01
4.599990648524803216e-01
4.681348482723148852e-01
4.474680880908963321e-01
4.314770655070836458e-01
2.838172721746854421e-01
1.364847804741198267e-01
3.542338803946321057e-01
3.705288259222891956e-01
3.620189834946461183e-01
3.686351521952586641e-01
3.643802309814372364e-01
2.451021648665077102e-01
1.374666853696169255e-01
3.928087155748818393e-01
4.532426240239397774e-01
4.438911488287275997e-01
4.319913966428203800e-01
4.314069294431195356e-01
2.921167064104361888e-01
1.692850797213258929e-01
4.340720998737550573e-01
4.710338055828307002e-01
4.891756674615419520e-01
4.757563005564127145e-01
4.733249170056574862e-01
3.111937158086688360e-01
1.648898863795762448e-01
2.759152756347313940e-01
2.896385654837050350e-01
4.655398139056434736e-01
5.225370552204608998e-01
4.823023331930611501e-01
3.500257165567868256e-01
2.312853602655817742e-01
4.997194557441435592e-01
4.961892738579509743e-01
5.191003880862206099e-01
5.289194370411931523e-01
5.197549913498853424e-01
3.625566933183708151e-01
2.035582363117780513e-01
4.599289287885162114e-01
4.938046476831718934e-01
5.054472343012108571e-01
5.237761256838264767e-01
5.241735633796229532e-01
3.718380324496188827e-01
2.294618226025155749e-01
4.402440735025949792e-01
4.103661102538924688e-01
4.181278346659185186e-01
4.280637770608313186e-01
4.479824192266328442e-01
2.935661850656940963e-01
1.695188666012061862e-01
4.413662505260202984e-01
4.841960069200914596e-01
4.975919951372327343e-01
4.804787955299947289e-01
4.582690419413661953e-01
3.009538504699116324e-01
1.356899050825266517e-01
3.906344975919950890e-01
4.387244587833729614e-01
4.429560013092064263e-01
4.647916958900266682e-01
4.745639874690230631e-01
3.327722448216205997e-01
1.895544022069479695e-01
4.674101089446860424e-01
4.993921541123111929e-01
4.926824706597465742e-01
4.273857951091784013e-01
1.647496142516480244e-01
2.040258100715386380e-01
1.292607658858184738e-01
4.300275868518257383e-01
4.747276382849394682e-01
4.753121054846400906e-01
